municipality,year,url,kind,pool,prior_status,prior_chars,prior_pages
Northfield,2018,https://web.archive.org/web/20230617182602id_/https://www.northfieldma.gov/sites/g/files/vyhlif991/f/uploads/2018_northfield_annual_town_report.pdf,atr,section,OK,214370,85
Northfield,2019,https://www.northfieldma.gov/sites/g/files/vyhlif991/f/uploads/02annual_town_election_may_7_2019_results.pdf,atr,section,RETRY,0,0
Northfield,2020,https://web.archive.org/web/20230616120340id_/https://www.northfieldma.gov/sites/g/files/vyhlif991/f/uploads/2020_annual_town_election_results.pdf,atr,section,RETRY,1714,2
Norton,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/62b06e9b-23c6-44d1-a656-1fcdad9c849b/content,atr,section,OK,385920,237
Norton,2012,https://web.archive.org/web/20151017145820id_/http://www.nortonma.org/Pages/NortonMA_Clerk/EL%20RESULTS/2012.04.24%20Election%20Results.pdf,atr,section,OK,3613,2
Norton,2013,https://web.archive.org/web/20161202201351id_/http://www.nortonma.org/sites/nortonma/files/uploads/norton_town_report_2013.pdf,atr,section,OK,453821,397
Norton,2014,https://web.archive.org/web/20151017163748id_/http://www.nortonma.org/Pages/NortonMA_Clerk/EL%20RESULTS/2014.09.09%20PrimVoterInfo.pdf,atr,section,RETRY,795,1
Norton,2015,https://web.archive.org/web/20151017161052id_/http://www.nortonma.org/Pages/NortonMA_Clerk/EL%20RESULTS/2015.04.28%20ATE%20Voter%20Info.pdf,atr,section,RETRY,533,1
Norton,2016,https://www.nortonma.org/sites/nortonma/files/uploads/norton_2016_town_report-web_copy.pdf,atr,section,RETRY,0,0
Norton,2017,https://www.nortonma.org/sites/nortonma/files/uploads/annual_town_report_norton_2017.pdf,atr,section,RETRY,0,0
Norton,2020,https://web.archive.org/web/20220319171112id_/https://www.nortonma.org/sites/g/files/vyhlif3606/f/uploads/annual_report_309th_norton_2020_tr-final_final_web_copy.pdf,atr,section,OK,508484,385
Norwell,2005,https://web.archive.org/web/20060831032211id_/http://www.townofnorwell.net:80/Public_Documents/NorwellMA_BComm/CPC2005AnnualReport.pdf,atr,section,OK,3886,2
Norwell,2012,https://web.archive.org/web/20211229182619id_/https://www.townofnorwell.net/sites/g/files/vyhlif1011/f/pages/2012_town_report.pdf,atr,section,OK,402917,149
Norwell,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/361dd4ae-af18-4bfa-93d1-284d5906d4a9/content,atr,section,OK,438665,188
Norwell,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/181b1bb0-e283-4d00-8dfb-ec24e472a3af/content,atr,section,OK,412455,177
Norwell,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/28e99435-2961-44dc-aeba-6f60bb9c3e35/content,atr,section,OK,521320,202
Norwell,2016,https://web.archive.org/web/20211229182624id_/https://www.townofnorwell.net/sites/g/files/vyhlif1011/f/pages/2016_town_report.pdf,atr,section,OK,325539,126
Norwell,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/663d2e65-3dab-485f-b469-7185ee887f3b/content,atr,section,OK,443259,182
Norwell,2018,https://web.archive.org/web/20211229182614id_/https://www.townofnorwell.net/sites/g/files/vyhlif1011/f/pages/2018_town_report.pdf,atr,section,OK,257813,97
Norwell,2019,https://web.archive.org/web/20211229182931id_/https://www.townofnorwell.net/sites/g/files/vyhlif1011/f/pages/2019_town_report-final.pdf,atr,section,RETRY,175,176
Norwell,2020,https://archives.lib.state.ma.us/server/api/core/bitstreams/a566bdd4-a877-439d-bc9e-9af82025c3d7/content,atr,section,OK,543380,230
Norwood,2002,https://www.norwoodma.gov/document_center/document_center/Town Reports/Town of Norwood Annual Report.pdf?t=201701121047100,atr,section,RETRY,0,0
Norwood,2003,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood_Annual_Report.pdf?t=201701121047100,atr,section,RETRY,0,0
Norwood,2004,https://www.norwoodma.gov/document_center/document_center/Town Reports/ntr2004.pdf?t=201701121047100,atr,section,RETRY,0,0
Norwood,2005,https://www.norwoodma.gov/document_center/document_center/Town Reports/AnnualReportFull2005.pdf?t=201701121047100,atr,section,RETRY,0,0
Norwood,2006,https://www.norwoodma.gov/document_center/document_center/Town Reports/Final.pdf?t=201701121047100,atr,section,RETRY,0,0
Norwood,2007,https://www.norwoodma.gov/document_center/document_center/Town Reports/Town of Norwood Annual Report 2007.pdf?t=201701121047090,atr,section,RETRY,0,0
Norwood,2008,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood Town Report 2008.pdf?t=201701121047090,atr,section,RETRY,0,0
Norwood,2009,https://www.norwoodma.gov/document_center/document_center/Town Reports/Town of Norwood Annual Report 2009.pdf?t=201701121047090,atr,section,RETRY,0,0
Norwood,2010,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood Town Report 2010.pdf?t=201701121047090,atr,section,RETRY,0,0
Norwood,2011,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood Town Report 2011_.pdf?t=201701121047080,atr,section,RETRY,0,0
Norwood,2012,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood Town Report 2012.pdf?t=201701121047080,atr,section,RETRY,0,0
Norwood,2013,https://www.norwoodma.gov/document_center/document_center/Town Reports/14-0879_TofNor-Annual Report - 2013.pdf?t=201701121047080,atr,section,RETRY,0,0
Norwood,2014,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood Annual Town Report - 2014.pdf?t=201701121047080,atr,section,RETRY,0,0
Norwood,2015,https://www.norwoodma.gov/document_center/document_center/Town Reports/Norwood-Annual-Report_2015_Bookmarked.pdf?t=201702171501460,atr,section,RETRY,0,0
Norwood,2016,https://www.norwoodma.gov/departments/town_clerk_and_accountant/voting_and_elections/TCA/2016-Town-Election-Official.pdf?t=201704100913210,atr,section,RETRY,0,0
Norwood,2017,https://www.norwoodma.gov/departments/town_clerk_and_accountant/voting_and_elections/document_center/TCA/2017-04-03AnnualTownElectionResults.pdf?t=201704181553580,atr,section,RETRY,0,0
Norwood,2018,https://www.norwoodma.gov/document_center/document_center/Town Reports/Annual Town Report 2018.pdf?t=201905131423000,atr,section,RETRY,0,0
Norwood,2019,https://www.norwoodma.gov/departments/town_clerk_and_accountant/voting_and_elections/Clerk/ATE offical Results2.pdf?t=202603061255210,atr,section,RETRY,0,0
Norwood,2020,https://www.norwoodma.gov/departments/town_clerk_and_accountant/voting_and_elections/Clerk/ATE TALLY SHEETS 4 6 20    6 8 2020.xlsx?t=202603061255530,atr,section,RETRY,0,0
Oakham,2020,https://web.archive.org/web/20220319210125id_/https://www.oakham-ma.gov/sites/g/files/vyhlif6136/f/news/oakham_2020_town_report_6-7-21_proof_0.pdf,atr,section,OK,212566,112
Oakham,2021,https://archives.lib.state.ma.us/server/api/core/bitstreams/1e4df5c5-efff-446f-b749-8462faeca459/content,atr,section,OK,203803,121
Orange,2005,http://www.townoforange.org/Reports/2005TownReport.pdf,atr,section,RETRY,0,0
Orange,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/ea04b1c5-0be7-47ac-8810-40e150facd02/content,atr,section,OK,202682,119
Orleans,2008,http://www.town.orleans.ma.us:80/Pages/OrleansMA_TownAdmin/2008TownReport.pdf,atr,section,RETRY,0,0
Orleans,2010,https://town.orleans.ma.us/DocumentCenter/View/1143/2010-Annual-Town-Election-Results-PDF,atr,section,OK,3255,4
Orleans,2011,https://town.orleans.ma.us/DocumentCenter/View/1141/2011-Annual-Town-Election-Results-PDF,atr,section,OK,2241,3
Orleans,2012,https://town.orleans.ma.us/DocumentCenter/View/1137/2012-Annual-Town-Election-Results-PDF,atr,section,RETRY,1597,2
Orleans,2013,https://town.orleans.ma.us/DocumentCenter/View/1134/2013-Annual-Town-Election-Results-PDF,atr,section,OK,2833,4
Orleans,2014,https://town.orleans.ma.us/DocumentCenter/View/1131/2014-Annual-Town-Election-Results-PDF,atr,section,RETRY,1856,3
Orleans,2015,https://town.orleans.ma.us/DocumentCenter/View/1130/2015-Annual-Town-Election-Results-PDF,atr,section,OK,2284,3
Orleans,2016,https://town.orleans.ma.us/DocumentCenter/View/1125/2016-Annual-Town-Election-Results-PDF,atr,section,OK,2829,4
Orleans,2017,https://web.archive.org/web/20211228222822id_/https://www.town.orleans.ma.us/system/files/uploads/2017_annual_town_report_-_final_approved_web_0.pdf,atr,section,OK,518258,206
Orleans,2018,https://www.town.orleans.ma.us/sites/g/files/vyhlif3631/f/uploads/orleans_annual_town_report_2018_final_for_website_0.pdf,atr,section,RETRY,0,0
Orleans,2019,https://web.archive.org/web/20211228222855id_/https://www.town.orleans.ma.us/sites/g/files/vyhlif3631/f/uploads/2019_orleans_annual_town_report_web_final.pdf,atr,section,OK,426274,168
Orleans,2020,https://www.orleansma.gov/DocumentCenter/View/4369/2020-CHARTER-REVIEW-COMMITTEE-ANNUAL-REPORT,atr,section,OK,1865,1
Otis,2016,https://townofotisma.com/boards_commissions/select_board/Documents/Boards Commissions/Select Board/Other/03.17.71053-book.pdf?t=202509251301500,atr,section,RETRY,0,0
Otis,2017,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/caucusresults2017.pdf,atr,section,RETRY,1131,4
Otis,2018,https://www.townofotisma.com/Documents/Boards%20Commissions/Select%20Board/Other/Town-Report-for-Year-Ending-Dec-31-2018.pdf,atr,section,OK,107565,97
Otis,2019,https://www.townofotisma.com/Documents/Boards%20Commissions/Select%20Board/Other/Town-of-Otis-Annual-Report-2019-Final.pdf,atr,section,OK,133923,102
Otis,2020,https://www.townofotisma.com/Documents/Boards%20Commissions/Select%20Board/Other/Annual-Town-Report-2020.pdf,atr,section,OK,99160,87
Otis,2021,https://archives.lib.state.ma.us/server/api/core/bitstreams/01199b96-6c2c-43ac-9b47-7d0c09174fbe/content,atr,section,OK,166965,113
Oxford,2020,https://web.archive.org/web/20220320052711id_/https://www.oxfordma.us/sites/g/files/vyhlif4836/f/uploads/webversion2020townreportfinal.pdf,atr,section,OK,401415,185
Palmer,2004,https://web.archive.org/web/20060613111229id_/http://www.townofpalmer.com/Forms/2004TownReport.pdf,atr,section,OK,213516,102
Palmer,2005,http://www.townofpalmer.com/Pages/PalmerMA_Fire/2005ANNUALREPORT.pdf,atr,section,RETRY,0,0
Palmer,2010,https://web.archive.org/web/20160817160729id_/http://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/POLICE_DEPARMENT_ANNUAL_REPORT-FY2010.pdf,atr,section,OK,11522,8
Palmer,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/283b6f89-763e-4ff7-88ea-27e07da594d6/content,atr,section,OK,157185,81
Palmer,2012,https://web.archive.org/web/20160817151845id_/http://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/POLICE_DEPARMENT_ANNUAL_REPORT-FY2012.pdf,atr,section,OK,13021,8
Palmer,2013,https://web.archive.org/web/20250624042646id_/https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/FY_2013_Annual_Report(1).pdf,atr,section,OK,11042,4
Palmer,2014,https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/FY_2014_Annual_Report(1).pdf,atr,section,RETRY,0,0
Palmer,2015,https://web.archive.org/web/20160817173900id_/http://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/FY_2015_Annual_Report.pdf,atr,section,OK,10073,3
Palmer,2016,https://web.archive.org/web/20250624045625id_/https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/FY_2016_Annual_Report(1).pdf,atr,section,OK,16406,5
Palmer,2017,https://web.archive.org/web/20250624043731id_/https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/FY_2017_Annual_Report(1).pdf,atr,section,OK,13352,4
Palmer,2018,https://web.archive.org/web/20250624041522id_/https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/FY_2018_Annual_Report(1).pdf,atr,section,OK,13070,5
Palmer,2019,https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/FY_2019_Annual_Report.pdf,atr,section,RETRY,0,0
Palmer,2020,https://web.archive.org/web/20240622133642id_/https://www.townofpalmer.com/vertical/sites/%7B034F9CAE-5196-4551-90C2-FBFD76374BDB%7D/uploads/DEPARTMENT_OF_PUBLIC_SAFETY_annual_report_FY_2020.pdf,atr,section,OK,7557,4
Paxton,2001,https://web.archive.org/web/20220706125800id_/https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/annual_report_2001_june_30.pdf,atr,section,OK,109684,35
Paxton,2002,https://web.archive.org/web/20220705092745id_/http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/annual_report_2002_june_30.pdf,atr,section,OK,137567,41
Paxton,2007,https://web.archive.org/web/20220706174141id_/https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/annual_report_2007_june_30.pdf,atr,section,OK,129399,77
Paxton,2009,https://web.archive.org/web/20220705060643id_/http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/annual_report_2009_june_30.pdf,atr,section,OK,152891,91
Paxton,2011,https://web.archive.org/web/20220705015423id_/http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/annual_report_2011_june_30.pdf,atr,section,OK,137932,79
Paxton,2015,https://web.archive.org/web/20220707162325id_/http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/annual_report_2015_june_30.pdf,atr,section,OK,130180,79
Paxton,2016,https://web.archive.org/web/20220704232111id_/http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/ms4annualreport_year_13_to_march_31_2016.pdf,atr,section,OK,30478,22
Paxton,2017,https://web.archive.org/web/20220704234057id_/http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/ms4annualreport_year_14_to_march_31_2017.pdf,atr,section,OK,23855,21
Paxton,2018,https://web.archive.org/web/20210327122638id_/https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/official_results_of_the_may_14_2018_annual_town_election.pdf,atr,section,RETRY,1369,3
Paxton,2019,https://web.archive.org/web/20220705010842id_/http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/annual_town_report_2019.pdf,atr,section,OK,152189,81
Paxton,2020,https://web.archive.org/web/20210327122634id_/https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/2020_caucus_results.pdf,atr,section,RETRY,1829,1
Peabody,2019,https://peabody-ma.gov/pdf_minutes/CPC/2019%20Annual%20Report.pdf,atr,section,RETRY,1845,2
Pelham,2018,https://pelhamma.gov/files/2018_Annual_Town_Election_Results.pdf,atr,section,RETRY,1035,1
Pelham,2020,https://pelhamma.gov/files/2020_Final_Town_Report.pdf,atr,section,OK,163524,72
Pembroke,2007,https://archives.lib.state.ma.us/server/api/core/bitstreams/5c69b6c4-36f4-49d9-ba42-9069e51ab9c9/content,atr,section,OK,437490,195
Pembroke,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/6f759880-e0c4-48b5-abff-9aa510758b3a/content,atr,section,OK,404233,194
Pembroke,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/06e6386a-43c1-4b57-8e14-fb69a247d373/content,atr,section,OK,438599,188
Pembroke,2010,https://web.archive.org/web/20160328125206id_/http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/2010_annual_report.pdf,atr,section,OK,67247,170
Pembroke,2011,https://web.archive.org/web/20160328125253id_/http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/2011_annual_report.pdf,atr,section,OK,349582,175
Pembroke,2012,https://web.archive.org/web/20160328125429id_/http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/2012_annual_report.pdf,atr,section,OK,4743,183
Pembroke,2013,https://web.archive.org/web/20160328125829id_/http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/2013_annual_report.pdf,atr,section,OK,355052,185
Pembroke,2014,https://www.pembroke-ma.gov/DocumentCenter/View/415/2014-Annual-Report,atr,section,OK,362554,160
Pembroke,2015,https://web.archive.org/web/20170124194113id_/http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/2015_annual_report_updated.pdf,atr,section,OK,326484,137
Pembroke,2016,https://www.pembroke-ma.gov/DocumentCenter/View/417/2016-Annual-Report,atr,section,OK,409305,198
Pembroke,2017,https://www.pembroke-ma.gov/DocumentCenter/View/418/2017-Annual-Report,atr,section,OK,408369,191
Pembroke,2018,https://www.pembroke-ma.gov/DocumentCenter/View/419/2018-Annual-Report,atr,section,OK,379787,196
Pembroke,2019,https://web.archive.org/web/20230309065132id_/https://www.pembroke-ma.gov/sites/g/files/vyhlif3666/f/uploads/pembroke_annual_report_2019.pdf,atr,section,OK,354870,177
Pembroke,2020,https://www.pembroke-ma.gov/DocumentCenter/View/421/2020-Annual-Report,atr,section,OK,332993,168
Pepperell,2008,https://web.archive.org/web/20100216012127id_/http://www.town.pepperell.ma.us:80/TownReport/2008/May%202008%20ATM%20Article%204.pdf,atr,section,OK,26596,11
