municipality,year,election_type,expected,provenance,native_url,hosted_url,source,confidence,verification,priority,pdf_filename,has_pdf,has_json,status,markdown_url,conversion_method,known_bad_url,coverage_state,source_kind
New Braintree,2023,regular,yes,LEO,https://www.newbraintreema.us/vertical/Sites/%7BDB28C06A-9981-4746-94BD-D376054BB741%7D/uploads/ATE_REsults.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewBraintree2023_d0.pdf,manual,high,manual_ingest,90,NewBraintree2023_d0.pdf,yes,yes,pdf_hosted,,,,published,official
New Braintree,2024,regular,yes,LEO,https://www.newbraintreema.us/vertical/sites/%7BDB28C06A-9981-4746-94BD-D376054BB741%7D/uploads/sample_ballot.docx(1).pdf,,scraper_sheet9,medium,"landed 2026-08-28 from the town's sample ballot (owner-supplied); 7 offices, all UNCONTESTED, so no tally was ever published -- the owner's standing sample-ballot rule. No turnout published; date bracketed by the corpus's own 2023 and 2025 New Braintree rows, both the first Monday in May. | TURNOUT SEARCHED 2026-09-01 and not found. New Braintree 2025 is carried under the owner rule (uncontested + a turnout figure), and its 61-of-843 came from a post-election notice on the town homepage archived by Wayback. 2024 has no equivalent. Checked: (a) every Wayback capture of the homepage between 18 Apr and 2 Nov 2024 -- the 6 May election is not mentioned on any of them; (b) the town Election Results page (/elections), captured 19 and 24 May 2024, thirteen and eighteen days after the election, which on both dates still showed only the 7 November 2023 Special State Election and does so live today; (c) uploads/Election_Results_2024.pdf, already condemned, 404 live and never captured -- the town purges its uploads directory; (d) the State Library, which holds no modern New Braintree annual report. The seven offices were uncontested and are correctly carried as -1; what is missing is the ballot count, and the town appears never to have published it. The remaining route is the town clerk, in CLERK_REQUESTS.md.",70,,no,no,discarded_not_results,,docling-html,https://www.newbraintreema.us/?SEC=6C821174-D33C-4D39-AB77-DE267F98096F https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewBraintree2024.pdf https://www.newbraintreema.us/vertical/sites/%7BDB28C06A-9981-4746-94BD-D376054BB741%7D/uploads/Election_Results_2024.pdf,published,official
New Braintree,2025,regular,yes,LEO,https://web.archive.org/web/20250505161157id_/https://www.newbraintreema.us/vertical/sites/%7BDB28C06A-9981-4746-94BD-D376054BB741%7D/uploads/SAMPLE_WARRANT.docx.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewBraintree2025_d0.pdf,sample_ballot_plus_turnout,medium,"RESTORED 2026-08-21 after retraction. Source: the town's 2025 SAMPLE BALLOT, recovered from Wayback (https://web.archive.org/web/20250505161157id_/https://www.newbraintreema.us/vertical/sites/%7BDB28C06A-9981-4746-94BD-D376054BB741%7D/uploads/SAMPLE_WARRANT.docx.pdf) - the file is dead on the live site and was missed by every 'ballot' keyword sweep because it is named SAMPLE_WARRANT. Accepted under the owner's rule that a sample ballot suffices for an uncontested election given a candidate list and turnout. TURNOUT: 61 ballots cast of 843 registered (7.23%), verbatim from the town homepage post-election notice archived 2025-05-20. The town's official Facebook post of 2025-05-04 states 'There are no contests on the ballot'. Per-candidate counts do NOT exist online: the homepage linked uploads/Ballot_Results.pdf, which is 404 live and was never captured by Wayback (the town purges old uploads - the 2023 ATE_REsults.pdf is gone too). All candidates carry votes=-1, the uncontested-winner schema. Library Trustee prints 'Vote for Two' with ONE candidate, so one seat drew no candidate. CORRECTION TO THE EARLIER RETRACTION: the retracted record's nine names were RIGHT - all nine match this ballot. The retraction reasoning wrongly compared them against the nomination-papers roster of INCUMBENTS (Lee Ann Brown, Jennifer Pollard), and concluded 'Nancy Brown appears nowhere'. She is the sole Library Trustee candidate on the actual ballot; neither incumbent ran. What was genuinely wrong was the CITATION (it pointed at the nomination notice) and the Library Trustee seat count.",70,NewBraintree2025_d0.pdf,yes,yes,hosted,,,,published,official
New Braintree,2026,regular,yes,,,,,,"the town's own ELECTION RESULTS page (newbraintreema.us/elections) links exactly ONE document -- uploads/November_7.pdf -- and that is the 7 Nov 2023 SPECIAL STATE election (Durant 109, Zlotnik 63, 172 of 819 voting), not a town election. The year-less ATE_REsults.pdf cited for 2023 now 404s on both www.newbraintreema.us and the newbraintreema.govoffice3.com origin. Quaboag Current and Barre Gazette both cover the town; their 2026 issues were read column-aware and carry no New Braintree election report. TURLEY WEEKLY MEASURED VIA WAYBACK. Turley itself now 403s and its own archive links 404 for older issues, but Wayback holds 1,742 dated whole-issue PDFs across seven Turley titles (Barre Gazette, Country Journal, Quaboag Current, Ware River News, Journal Register, Agawam Advertiser, Chicopee Register), 2020 to 2026. The issues following this town's election were retrieved from Actions and read COLUMN-AWARE -- these papers set returns in five narrow columns and a full-page extract interleaves them, the same failure that hid Plainfield 2022. No return for this town-year. The channel demonstrably works: the same issues carry Hardwick's 2026 return in full (380 of 2,199 voters, 17.3%) and Oakham's 2026 (Gehring 308, Haapakoski 78), both towns these papers serve. They simply do not print this one.",,,no,no,missing,,,,no_source,
New Marlborough,2021,regular,yes,owner-supplied-2026-08-23-small_towns_ingest_3,https://www.newmarlboroughma.gov/DocumentCenter/View/486/Results-of-State-Election-5-10-21,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewMarlborough2021_d0.pdf,manual,scraped,manual_ingest,90,NewMarlborough2021_d0.pdf,yes,no,pdf_hosted,,,,published,official
New Marlborough,2022,regular,yes,LEO,https://newmarlboroughma.gov/DocumentCenter/View/477/Results-of-Annual-Town-Election-5-9-22,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewMarlborough2022_d0.pdf,manual,scraped,manual_ingest,90,NewMarlborough2022_d0.pdf,yes,yes,pdf_hosted,,,,published,official
New Marlborough,2023,regular,yes,LEO,https://newmarlboroughma.gov/DocumentCenter/View/476/Results-of-Annual-Town-Election-5-8-23,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewMarlborough2023_d0.pdf,manual,manual,manual_ingest,95,NewMarlborough2023_d0.pdf,yes,yes,pdf_hosted,,,,published,official
New Marlborough,2024,regular,yes,LEO,https://newmarlboroughma.gov/DocumentCenter/View/474/Official-Results-Annual-Town-Election-5-13-24,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewMarlborough2024_d0.pdf,manual,spraped,manual_ingest,70,NewMarlborough2024_d0.pdf,yes,yes,pdf_hosted,,,,published,official
New Marlborough,2025,regular,yes,LEO,https://newmarlboroughma.gov/DocumentCenter/View/466/Official-Results-Annual-Town-Election-5-12-25,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewMarlborough2025_d0.pdf,manual,spraped,manual_ingest,70,NewMarlborough2025_d0.pdf,yes,yes,pdf_hosted,,,,published,official
New Marlborough,2026,regular,yes,cohort-2026,https://www.newmarlboroughma.gov/DocumentCenter/View/3645,,,,"landed 2026-08-25 from the Chrome ingest (official, -); 11 races",,,no,no,missing,,,https://newmarlboroughma.gov/DocumentCenter/View/3441,published,official
New Salem,2021,regular,yes,owner-supplied-2026-08-23-small_towns_ingest_2,https://recorder.com/2021/05/04/mackay-apteker-unseat-incumbents-in-new-salem-election-40284206/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewSalem2021_d0.pdf,manual,,manual_ingest,,NewSalem2021_d0.pdf,yes,no,pdf_hosted,,,,published,other
New Salem,2022,regular,yes,owner-supplied-2026-08-23-small_towns_ingest_2,https://recorder.com/2022/05/05/bohn-wins-new-salem-planning-board-seat-besting-write-in-46208721/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewSalem2022_d0.pdf,manual,high,manual_ingest,70,NewSalem2022_d0.pdf,yes,no,pdf_hosted,,,,published,news
New Salem,2023,regular,yes,owner-supplied-2026-08-23-small_towns_ingest_2,https://recorder.com/2023/05/02/taupier-dowling-win-selectboard-seats-in-new-salem-50835988/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewSalem2023_d0.pdf,manual,,manual_ingest,,NewSalem2023_d0.pdf,yes,no,pdf_hosted,,,,published,other
New Salem,2024,regular,yes,owner-supplied-2026-08-23-small_towns_ingest_2,https://recorder.com/2024/05/07/new-salem-election-ushers-in-new-selectboard-member-55042385/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewSalem2024_d0.pdf,manual,low,manual_ingest,70,NewSalem2024_d0.pdf,yes,no,pdf_hosted,,,https://www.newsalemma.org/sites/g/files/vyhlif7486/f/news/new_salem_policing_needs_survey_results.pdf https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewSalem2024.pdf,published,news
New Salem,2025,regular,yes,NEWS,https://www.recorder.com/No-surprises-in-New-Salem-election-61044497,,manual,high,runner_fetch,70,NewSalem2025_d0.pdf,,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/NewSalem2025.md,docling-html,,published,news
New Salem,2026,regular,yes,owner-supplied-2026-08-23-small_towns_ingest_2,https://recorder.com/2026/05/05/new-salem-voters-reject-tax-override/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewSalem2026_d0.pdf,manual,,manual_ingest,,NewSalem2026_d0.pdf,yes,no,pdf_hosted,,,,published,
Newbury,2021,regular,yes,LEO,https://web.archive.org/web/20210714101221id_/https://www.townofnewbury.org/sites/g/files/vyhlif951/f/pages/ate_results_5.11.2021_0.pdf,,manual,,head_ocr:wrong_doc,,,no,no,published,,,https://www.townofnewbury.org/sites/g/files/vyhlif951/f/pages/ate_results_5.11.2021_0.pdf,published,official
Newbury,2022,regular,yes,LEO,https://www.townofnewbury.org/sites/g/files/vyhlif951/f/news/official_ate_results_5.10.2022.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newbury2022_d0.pdf,manual,low,manual_ingest,70,Newbury2022_d0.pdf,yes,yes,pdf_hosted,,,,published,official
Newbury,2023,regular,yes,LEO,https://web.archive.org/web/20231110224856id_/https://www.townofnewbury.org/sites/g/files/vyhlif951/f/news/official_result_5.9.23_1.xlsx,,manual,manual,wrong_town_document_retired: holds West Newbury's return: 'Official 2023 Local Election Results for the Town of West Newbury',95,,no,no,missing,,,https://www.townofnewbury.org/sites/g/files/vyhlif951/f/uploads/newbury_municipal_building_committee_sb_update_final_report_6-27-23.pdf https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newbury2023.pdf,published,official
Newbury,2024,regular,yes,LEO,https://www.townofnewbury.org/sites/g/files/vyhlif951/f/news/official_election_results_11.5.2024.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newbury2024_d0.pdf,manual,low,manual_ingest,70,Newbury2024_d0.pdf,yes,yes,pdf_hosted,,,,published,official
Newbury,2025,regular,yes,LEO,https://www.newburyma.gov/AgendaCenter/ViewFile/Minutes/_05132025-879,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newbury2025_d0.pdf,manual,low,manual_ingest,70,Newbury2025_d0.pdf,yes,yes,pdf_hosted,,,,published,official
Newbury,2026,regular,yes,custom-search-2026,https://www.newburyma.gov/AgendaCenter/ViewFile/Agenda/_05122026-1041,,,,,,,no,no,pdf_hosted,,,,published,official
Newburyport,2021,regular,yes,LEO,https://www.cityofnewburyport.com/sites/g/files/vyhlif12211/f/uploads/november_2_2021_election_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newburyport2021_d0.pdf,manual_sources,manual,,95,Newburyport2021_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Newburyport2021.md,pypdf,,published,official
Newburyport,2022,regular,no,CITY_ODD_YEAR_CYCLE,,,,,,,Newburyport2022_d0.pdf,,no,no_election,,,,no_election,other
Newburyport,2023,regular,yes,LEO,https://www.cityofnewburyport.com/city-clerk/files/nov-2023-election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newburyport2023_d0.pdf,collect-crawl,manual,"date CORRECTED 2023-11-01 -> 2023-11-07 on 2026-08-24: CORRECTION: the record read 2023-11-01, which is a WEDNESDAY. The document is headed ""MUNICIPALELECTIONNOVEMBER2023"" -- month and year only -- so the day had been filled in as 01. The City Clerk's 202",95,Newburyport2023_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Newburyport2023.md,docling-2.66.0,,published,official
Newburyport,2024,regular,no,CITY_ODD_YEAR_CYCLE,,,,,,,Newburyport2024_d0.pdf,,no,no_election,,,,no_election,other
Newburyport,2025,regular,yes,LEO,https://www.cityofnewburyport.com/sites/g/files/vyhlif12211/f/news/municipal_election_11-4-25_official_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newburyport2025_d0.pdf,manual_city,manual,manual,100,Newburyport2025_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Newburyport2025.md,docling-2.66.0,,published,official
Newburyport,2026,regular,no,,,,,,"no_election: even-year row seeded from the 2024 cohort, 2026-08-19",,,,,,,,,no_election,other
Newton,2021,regular,yes,NEWS,https://patch.com/massachusetts/newton/newton-2021-election-results-polls-close,,manual,manual,"citation found 2026-08-23 by overlap: 100% of the held reading's words and 100% of its 49 tallies are on this page, and 65% of the page is in the reading",95,,no,no,hosted,,docling-html,https://www.newtonma.gov/government/elections/election-results/-folder-1809#docfold_5503_407_314_1809,published,news
Newton,2022,regular,no,CITY_ODD_YEAR_CYCLE,,,,,,,Newton2022_d0.pdf,,no,no_election,,,,no_election,other
Newton,2023,regular,yes,LEO,https://www.newtonma.gov/government/elections/election-results/-folder-1809#docfold_5503_407_314_1809,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newton2023_d0.pdf,manual,manual,manual_ingest,95,Newton2023_d0.pdf,yes,yes,pdf_hosted,,,,published,official
Newton,2024,regular,no,CITY_ODD_YEAR_CYCLE,,,,,,,Newton2024_d0.pdf,,no,no_election,,,,no_election,other
Newton,2025,regular,yes,LEO,https://www.newtonma.gov/home/showpublisheddocument/133850,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newton2025_d0.pdf,manual_city,manual,manual,100,Newton2025_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Newton2025.md,pypdf,,published,official
Newton,2026,regular,no,,,,,,"no_election: even-year row seeded from the 2024 cohort, 2026-08-19",,,,,,,,,no_election,other
Norfolk,2021,regular,yes,ATR,https://www.norfolk.ma.us/Document_Center/Departments/Town%20Clerk/Annual%20Town%20Reports/2020-2029/annual-town-report-2021.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Norfolk2021_d0.pdf,atr_crop,high,atr_cropped,70,Norfolk2021_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Norfolk2021.md,pypdf,,published,official
Norfolk,2022,regular,yes,ATR,https://www.norfolk.ma.us/Document_Center/Departments/Town%20Clerk/Annual%20Town%20Reports/2020-2029/Annual%20Town%20Report%202022.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Norfolk2022_d0.pdf,atr_crop,high,atr_cropped,70,Norfolk2022_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Norfolk2022.md,pypdf,,published,official
Norfolk,2023,regular,yes,NEWS,https://www.thesunchronicle.com/news/local_news/mecklenburg-returned-to-norfolk-select-board/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Norfolk2023_d0.pdf,manual_sources,manual,unrecovered_landing,95,Norfolk2023_d0.pdf,yes,yes,pdf_hosted,,,,published,news
Norfolk,2024,regular,yes,ATR,https://www.norfolk.ma.us/Document_Center/Departments/Town%20Clerk/Annual%20Town%20Reports/2020-2029/Final-2024%20Annual%20Report%20-%20Lane%20Printing%204%209%2025.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Norfolk2024_d0.pdf,atr_crop,high,atr_cropped,70,Norfolk2024_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Norfolk2024.md,pypdf,,published,official
Norfolk,2025,regular,yes,owner-verified-2026-08-19,https://cms5.revize.com/revize/norfolk/Document_Center/Departments/Administrator/Annual%20Reports/Final%202025%20Annual%20Report%20from%20Lane%20Printing%20-%204%207%2026.pdf,,scraper_sheet9,high,orphan_crop:election_tally_on_1pp_but_none_names_2025,70,,no,no,pdf_hosted,,,https://www.norfolk.ma.us/Document_Center/Departments/Town%20Clerk/Annual%20Town%20Reports/2020-2029/Final-2024%20Annual%20Report%20-%20Lane%20Printing%204%209%2025.pdf,published,official
Norfolk,2026,regular,yes,,,,,,"PARTIALLY ESTABLISHED, still open. The Sun Chronicle covered it ('Norfolk voters decide six races, turnout heavy'): the election was on a TUESDAY, it 'featured the most races in years', and turnout was 'about 24%, or 1,977, of the town's 8,114 registered voters'. That article is HARD-paywalled -- only the lede renders, the body is behind 'Javascript is required for you to be able to read premium content', unlike the Berkshire Eagle whose bodies are in the DOM. Because the races were CONTESTED, the owner's sample-ballot rule cannot apply here even though turnout is known. What is needed is the tally. The town itself publishes results only inside its Annual Town Report, and its own listing runs to 'Final 2025 Annual Report' -- the 2026 report does not exist yet. REVIZE HOSTS SWEPT FROM ACTIONS, AND THE CLERK PAGE CARRIES NO RETURNS. A CDX sweep of norfolk.ma.us and the cms5/cms1 Revize hosts returned 1,619 captures for norfolk.ma.us, of which the only election-results-named ones are from 2021: /departments/town-clerk/voting/2021-annual-town-election.htm and /news/2021-annual-town-election-may-4th1.htm. Nothing for 2026. The live site was also read: /departments/town_clerk/index.php and /departments/town_clerk/election_resources.php. The election page links only to STATE resources -- sec.state.ma.us voter registration, absentee voting, vote-by-mail, TRACK MY BALLOT -- and carries no local return for any year. Norfolk publishes voting information, not results.  THE URL, WHICH THIS NOTE SHOULD HAVE CARRIED FROM THE START. The headline and quotes were recorded above without the link, which is the same record-keeping failure as typing a citation instead of copying it. Recovered from the paper's own search endpoint (/search/?q=): https://www.thesunchronicle.com/news/local_news/norfolk-voters-decide-six-races-turnout-heavy/article_c71a5792-a4d7-4e09-9e7c-0f0a1e3d022a.html There is also a PRE-election companion that would supply the ballot -- the offices and candidates -- against which the tally can be checked: https://www.thesunchronicle.com/news/local_news/norfolk-voters-face-six-races-tuesday/article_6d6dce11-2393-4838-a21e-248bded20c40.html OWNER ACTION: open the first URL. Its body is the tally, which is the one thing this row needs; turnout is already known at 1,977 of 8,114. ",,,no,no,missing,,,,no_source,
