town,town_norm,community_type,priority,board,doctype,year,verdict,topic_hits,vote_hits,body_hits,topic_pages,npages,url,kind,err
Bourne,bourne,MBTA adjacent,5,,,2025,NO,0,0,0,,1,https://www.bourne-ma.gov/DocumentCenter/View/898/Map-of-Preferred-Multi-Family-Overlay-District-MFOD-in-Buzzards-Bay-August-2025,file,
Bourne,bourne,MBTA adjacent,5,zoning,,,CONFIRMED,17,1,7,1,0,https://ma-bourne.civicplus.com/1961/MBTA-Multi-Family-Zoning,file,
Bourne,bourne,MBTA adjacent,5,zoning,,,CONFIRMED,9,2,2,"1,2,3",3,https://www.bourne-ma.gov/DocumentCenter/View/900/Proposed-3A-Multi-family-Zoning-Town-Meeting-Article,file,
Bourne,bourne,MBTA adjacent,5,zoning,,,CONFIRMED,17,1,7,1,0,https://www.bourne-ma.gov/1961/MBTA-Multi-Family-Zoning,page,
Bourne,bourne,MBTA adjacent,5,zoning,,,CONFIRMED,17,1,9,1,0,https://www.bourne-ma.gov/2227/MBTA-Multi-Family-Zoning,page,
Boxborough,boxborough,MBTA adjacent,5,,,,CONFIRMED,146,1,1,"1,2,3,4,5,6,7,8,9,10,11",11,https://boxborough-ma.gov/DocumentCenter/View/2137/Draft-Guidelines-for-MBTA-Communitiespdf,file,
Boxborough,boxborough,MBTA adjacent,5,,,,CONFIRMED,51,6,1,"1,2,3,4,5,6,7",7,https://boxborough-ma.gov/DocumentCenter/View/2138/MBTACommunitiesFAQ-FINALIteration101-11-22pdf,file,
Boxborough,boxborough,MBTA adjacent,5,,,,CONFIRMED,4,1,3,1,1,https://boxborough-ma.gov/DocumentCenter/View/2147/DHCD-Guidelines-for-MBTA-Communities-Boxborough-Presentation-Press-Releasepdf,file,
Boxborough,boxborough,MBTA adjacent,5,,,,CONFIRMED,12,2,10,"1,3,8,9,11,14,15",16,https://boxborough-ma.gov/DocumentCenter/View/2148/MBTA-Communities-Draft-Multifamily-Guidelines_Boxborough-Presentationpdf,file,
Boxborough,boxborough,MBTA adjacent,5,,,,NO,0,6,0,,0,https://www.boxborough-ma.gov/DocumentCenter/View/4348,file,
Boxborough,boxborough,MBTA adjacent,5,,,,NO,0,10,0,,0,https://www.boxborough-ma.gov/DocumentCenter/View/4353,file,
Boxborough,boxborough,MBTA adjacent,5,,,,PROBABLE,1,1,0,1,0,https://www.boxborough-ma.gov/DocumentCenter/View/4679,file,
Boxborough,boxborough,MBTA adjacent,5,,,,PROBABLE,5,1,0,"1,2",2,https://www.boxborough-ma.gov/DocumentCenter/View/4822/Boxborough-MBTA-Communities-FAQ,file,
Boxborough,boxborough,MBTA adjacent,5,,,2022,CONFIRMED,28,2,3,"1,6,8,9,10,11,13,14,17,18,19,20,21",21,https://boxborough-ma.gov/DocumentCenter/View/2139/MBTA-Communities_Summary-Deck-Feb-2022pdf,file,
Boxborough,boxborough,MBTA adjacent,5,zoning,,,CONFIRMED,99,10,16,"1,2,3,4,5,6,7,8,10,11,12,13,14,16,17,18,19,20,21,22",39,https://boxborough-ma.gov/DocumentCenter/View/2140/MBTA-Community-Multi-Family-Zoning-Finalpdf,file,
Boxford,boxford,MBTA adjacent,5,,,,NO,0,1,0,,0,https://boxfordlibrary.org/DocumentCenter/View/1072,file,
Boxford,boxford,MBTA adjacent,5,,,,CONFIRMED,9,1,6,"1,3,4,7,8,12",25,https://boxfordlibrary.org/DocumentCenter/View/1180,file,
Boxford,boxford,MBTA adjacent,5,,,,NO,0,1,0,,0,https://boxfordlibrary.org/DocumentCenter/View/1182,file,
Boxford,boxford,MBTA adjacent,5,,,,CONFIRMED,33,13,41,1,0,https://ma-boxford.civicplus.com/542/MBTA-Communities-Law,file,
Boxford,boxford,MBTA adjacent,5,,,,NO,0,1,0,,0,https://ma-boxford.civicplus.com/DocumentCenter/View/1072,file,
Boxford,boxford,MBTA adjacent,5,,,,NO,0,1,0,,0,https://ma-boxford.civicplus.com/DocumentCenter/View/1182,file,
Boxford,boxford,MBTA adjacent,5,,,,NO,0,1,0,,0,https://www.boxfordma.gov/DocumentCenter/View/1072,file,
Boxford,boxford,MBTA adjacent,5,,,,CONFIRMED,9,1,6,"1,3,4,7,8,12",25,https://www.boxfordma.gov/DocumentCenter/View/1180,file,
Boxford,boxford,MBTA adjacent,5,,,,NO,0,1,0,,0,https://www.boxfordma.gov/DocumentCenter/View/1182,file,
Boxford,boxford,MBTA adjacent,5,,,,CONFIRMED,8,1,7,"1,2,3,4,9",10,https://www.boxfordma.gov/DocumentCenter/View/2636/11-MBTA-Communities-Update,file,
Braintree,braintree,subway or light rail,5,,,2023,NO,0,0,0,,1,https://braintreema.gov/DocumentCenter/View/12504/23-076-1-and-2-MBTA-Communities-Dec-5-continued-to-Dec-19-2023,file,
Braintree,braintree,subway or light rail,5,,,2023,NO,0,0,0,,1,https://www.braintreema.gov/DocumentCenter/View/12503,file,
Braintree,braintree,subway or light rail,5,planning_board,,,NO,0,0,0,,1,https://braintreema.gov/ImageRepository/Document?documentID=951,file,
Braintree,braintree,subway or light rail,5,zoning,,2023,CONFIRMED,33,3,19,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",19,https://www.braintreema.gov/DocumentCenter/View/12356,file,
Braintree,braintree,subway or light rail,5,zoning,,2023,CONFIRMED,33,3,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",19,https://www.braintreema.gov/DocumentCenter/View/12527,file,
Braintree,braintree,subway or light rail,5,zoning,,2023,CONFIRMED,37,3,22,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",23,https://www.braintreema.gov/DocumentCenter/View/12528,file,
Braintree,braintree,subway or light rail,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://braintreema.gov/towncouncil/documents/09APR28COUNCILMINUTES.pdf,file,HTTPError
Braintree,braintree,subway or light rail,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://braintreema.gov/towncouncil/documents/09APR7COUNCILMINUTES.pdf,file,HTTPError
Braintree,braintree,subway or light rail,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://braintreema.gov/towncouncil/documents/09AUG11COUNCILMINUTES.pdf,file,HTTPError
Braintree,braintree,subway or light rail,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://braintreema.gov/towncouncil/documents/09DEC15COUNCILMINUTES.pdf,file,HTTPError
Bridgewater,bridgewater,commuter rail,5,,,2023,FETCH_FAIL,0,0,0,,0,https://www.bridgewaterma.gov/services/community_economic_development/economic_development_planning/Documents/Services/Community And Economic Development/Economic Development And Planning/Memo for Bridgewater MBTA Communities 9-14-23.pdf?t=202512260928350,file,HTTPError
Bridgewater,bridgewater,commuter rail,5,,,2025,FETCH_FAIL,0,0,0,,0,https://www.bridgewaterma.gov/services/community_economic_development/Documents/Services/Community And Economic Development/MBTA Communities Act.pdf?t=202601221249050,file,HTTPError
Bridgewater,bridgewater,commuter rail,5,planning_board,,2023,FETCH_FAIL,0,0,0,,0,https://www.bridgewaterma.gov/services/community_economic_development/economic_development_planning/Documents/Services/Community And Economic Development/Economic Development And Planning/Planning Board Applications/Memo for Bridgewater MBTA Communities 9-14-23.pdf?t=202512260928350,file,HTTPError
Bridgewater,bridgewater,commuter rail,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.bridgewaterma.org/DocumentCenter/View/3317/State-Primary-09012020-Warrant,file,HTTPError
Bridgewater,bridgewater,commuter rail,6,city_council,report,2024,FETCH_FAIL,0,0,0,,0,https://www.bridgewaterma.gov/government/town_clerk/elections/Documents/Government/Town Clerk/Elections/Campaign Reports/Adelene Ellenberg Town Council At Large Pre Election Report 4.27.2024.pdf?t=202512260928310,file,HTTPError
Bridgewater,bridgewater,commuter rail,6,city_council,report,2024,FETCH_FAIL,0,0,0,,0,https://www.bridgewaterma.gov/government/town_clerk/elections/Documents/Government/Town Clerk/Elections/Campaign Reports/Michael MacDonald Council At Large Pre Election Report 4.27.2024.pdf?t=202512260928350,file,HTTPError
Brockton,brockton,bus,5,,,,TOPIC_ONLY,2,0,0,"1,2",2,https://drive.google.com/uc?export=download&id=14oTwNPYyEW5PHv9Zw4zLjkJggBXvTWL5,file,
Brockton,brockton,bus,5,,,,CONFIRMED,4,11,43,"1,25",193,https://drive.google.com/uc?export=download&id=1FFuiQu8dBq5egdRMSExgIm91CxAj6rzz,file,
Brockton,brockton,bus,5,,,,PROBABLE,4,0,1,1,1,https://drive.google.com/uc?export=download&id=1P1yKpu0ZXal9c9Atc4QTjBGgdCCEi9HM,file,
Brockton,brockton,bus,5,,,,NO,0,0,1,,37,https://drive.google.com/uc?export=download&id=1Z7j_3hOF-I-JlpsAt0N0qOWyPAKOcIMV,file,
Brockton,brockton,bus,5,,,,PROBABLE,1,0,1,1,29,https://drive.google.com/uc?export=download&id=1fd66Us97MGHXju3JHjcbAFCMvhtqeNce,file,
Brockton,brockton,bus,5,,,,NO,0,0,0,,2,https://drive.google.com/uc?export=download&id=1rj5_ZuACoAkmipJu7KbTVkabIIACgtzk,file,
Brockton,brockton,bus,5,,,,CONFIRMED,8,2,3,"1,3",4,https://drive.google.com/uc?export=download&id=1wJYz12F8N_oqSWaLDUaDjDB-x_9Yvll9,file,
Brockton,brockton,bus,5,,,,PROBABLE,5,0,4,"1,2",9,https://drive.google.com/uc?export=download&id=1z1eqZl_P9s2N0gRKJ4lovrpkwZgrUNed,file,
Brockton,brockton,bus,2,city_council,minutes,,NO,0,0,0,,0,https://brockton.ma.us/public-documents-archive/?mdl_committee=city-council&mdl_category=meeting-minutes,page,
Brockton,brockton,bus,2,city_council,minutes,,NO,0,0,0,,0,https://brockton.ma.us/public-documents/?mdl_committee=city-council&mdl_category=meeting-minutes,page,
Brookline,brookline,subway or light rail,5,,,,CONFIRMED,11,6,2,"1,2,3",4,https://www.brooklinema.gov/DocumentCenter/View/32142/MBTACommunitiesInformationForm_Submission_959867238,file,
Brookline,brookline,subway or light rail,5,,,,CONFIRMED,11,6,2,"1,2,3",4,https://www.brooklinema.gov/DocumentCenter/View/32142/MBTACommunitiesInformationForm_Submission_959867238?bidId=,file,
Brookline,brookline,subway or light rail,5,,,,NO,0,1,0,,15,https://www.brooklinema.gov/DocumentCenter/View/37610/Presentation-on-MBTA-Communities-Requirements,file,
Brookline,brookline,subway or light rail,5,,,,NO,0,1,0,,3,https://www.brooklinema.gov/DocumentCenter/View/38299/DRAFT-EDAB-Memo---MBTA-Communities---1623,file,
Brookline,brookline,subway or light rail,5,,,,CONFIRMED,9,1,1,"1,2",3,https://www.brooklinema.gov/DocumentCenter/View/38300/DRAFT-EDAB-Memo---MBTA-Communities---1623-clean,file,
Brookline,brookline,subway or light rail,5,,,,CONFIRMED,8,8,9,"1,2,3",5,https://www.brooklinema.gov/DocumentCenter/View/39393/ActionPlanforMBTACommunities_Submission_1058173804,file,
Brookline,brookline,subway or light rail,5,,,,CONFIRMED,87,11,35,"1,2,3,4,5,6,8,10,12,14,16,18,20,23,24,26",27,https://www.brooklinema.gov/DocumentCenter/View/40149/20230303-MBTA-Communities-Act-Noncompliance-FINAL,file,
Brookline,brookline,subway or light rail,5,,,,NO,0,0,0,,4,https://www.brooklinema.gov/DocumentCenter/View/40582/signed-DHCD-LETTER-MBTA-COMMUNITIES,file,
Brookline,brookline,subway or light rail,5,,,,NO,0,0,0,,4,https://www.brooklinema.gov/DocumentCenter/View/40582/signed-DHCD-LETTER-MBTA-COMMUNITIES?bidId=,file,
Brookline,brookline,subway or light rail,5,,,,CONFIRMED,24,64,81,"1,2,3,5,8,11,13,14,16,17,18",23,https://www.brooklinema.gov/DocumentCenter/View/41384/ARTICLE-24---Reso-MBTA-Communites,file,
Burlington,burlington,bus,5,,,,NO,0,0,6,,3,https://burlington.org/ImageRepository/Document?documentID=643,file,
Burlington,burlington,bus,5,,,,CONFIRMED,22,15,9,"1,2,3,5,6,11",11,https://www.burlington.org/DocumentCenter/View/13669,file,
Burlington,burlington,bus,5,,,,CONFIRMED,22,15,9,"1,2,3,5,6,11",11,https://www.burlington.org/DocumentCenter/View/13681,file,
Burlington,burlington,bus,5,,,,CONFIRMED,22,15,9,"1,2,3,5,6,11",11,https://www.burlington.org/DocumentCenter/View/13682,file,
Burlington,burlington,bus,5,,,,NO,0,1,0,,0,https://www.burlington.org/DocumentCenter/View/14107,file,
Burlington,burlington,bus,5,,,,NO,0,0,0,,0,https://www.burlington.org/DocumentCenter/View/14108,file,
Burlington,burlington,bus,5,,,,NO,0,2,0,,0,https://www.burlington.org/DocumentCenter/View/14109,file,
Burlington,burlington,bus,5,,,,NO,0,1,0,,0,https://www.burlington.org/DocumentCenter/View/14110,file,
Burlington,burlington,bus,5,,,,NO,0,2,0,,0,https://www.burlington.org/DocumentCenter/View/14111,file,
Burlington,burlington,bus,5,,,,NO,0,2,0,,0,https://www.burlington.org/DocumentCenter/View/14112,file,
Cambridge,cambridge,subway or light rail,5,,,,PROBABLE,18,0,1,"1,2,3,4,5,6,7,8,9",14,https://www.cambridgema.gov/-/media/Files/CDD/ZoningDevel/OtherProjects/mbtacommunities/MBTACommunities_CDDPresentation20220411.pdf,file,
Cambridge,cambridge,subway or light rail,5,,,,CONFIRMED,11,8,3,"1,2,6,7,9",9,https://www.cambridgema.gov/-/media/Files/CDD/ZoningDevel/OtherProjects/mbtacommunities/mbtacomm_cambridge_ActionPlan_20230131.pdf,file,
Cambridge,cambridge,subway or light rail,5,,,2024,NO,0,5,13,,4,https://www.cambridgema.gov/-/media/Files/CDD/ZoningDevel/Amendments/2024/multifamilyhousing/SIGNED_MultifamilyZoning_PBReport.pdf,file,
Cambridge,cambridge,subway or light rail,5,,,2024,CONFIRMED,10,30,29,"2,10,14,19,20,22,24",25,https://www.cambridgema.gov/-/media/Files/CDD/ZoningDevel/Amendments/2024/multifamilyhousing/multifamily_zoning_faq_20241127.pdf,file,
Cambridge,cambridge,subway or light rail,2,city_council,minutes,,NO,0,54,132,,17,https://cambridgema.gov/-/media/Files/cityclerksoffice/citycouncilmeetingminutes/citycouncilrulescleancopyadopted6126.pdf,file,
Cambridge,cambridge,subway or light rail,3,planning_board,minutes,,NO,0,0,0,,5,https://www.cambridgema.gov/-/media/Files/CDD/Planning/Studies/ConcordAlewifeStudy/MeetingNotes/concale_mtgnotes_20030327.pdf,file,
Cambridge,cambridge,subway or light rail,3,planning_board,minutes,,NO,0,0,1,,4,https://www.cambridgema.gov/-/media/Files/CDD/Planning/Studies/ConcordAlewifeStudy/MeetingNotes/concale_mtgnotes_20030607.pdf,file,
Cambridge,cambridge,subway or light rail,3,planning_board,minutes,,NO,0,0,0,,4,https://www.cambridgema.gov/-/media/Files/CDD/Planning/Studies/K2C2/central/k2c2_central_20110609_minutes.pdf,file,
Cambridge,cambridge,subway or light rail,3,planning_board,minutes,,NO,0,0,0,,4,https://www.cambridgema.gov/-/media/Files/CDD/Planning/Studies/K2C2/kendall/k2c2_kendall_20110621_minutes.pdf,file,
Cambridge,cambridge,subway or light rail,3,planning_board,minutes,,NO,0,0,0,,3,https://www.cambridgema.gov/-/media/Files/CDD/Planning/Studies/Trolley/MeetingNotes/trolleysq_notes_20020207.pdf,file,
Canton,canton,bus,5,,,,NO,0,0,0,,1,https://www.town.canton.ma.us/DocumentCenter/View/10991,file,
Canton,canton,bus,5,,,,NO,0,0,0,,1,https://www.town.canton.ma.us/DocumentCenter/View/10992,file,
Canton,canton,bus,5,,,,PROBABLE,5,0,2,"1,2",3,https://www.town.canton.ma.us/DocumentCenter/View/12176/Town-of-Canton-Receives-Determination-of-Compliance-with-MBTA-Communities-Law,file,
Canton,canton,bus,5,,,2023,CONFIRMED,213,8,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",18,https://town.canton.ma.us/DocumentCenter/View/10964/REVISION-to-Section-3A-Compliance-Guidelines-August-17-2023,file,
Canton,canton,bus,5,,,2024,NO,0,349,0,,0,https://town.canton.ma.us/DocumentCenter/View/10993/MBTA-Communities-Public-Forum---January-24-2024,file,
Canton,canton,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.town.canton.ma.us:80/ATM/STM-05_Warrant.pdf,file,HTTPError
Canton,canton,bus,1,town_meeting,warrant,,NO,0,0,0,,1,https://www.town.canton.ma.us/DocumentCenter/View/11665,file,
Canton,canton,bus,1,town_meeting,warrant,,CONFIRMED,1,19,9,29,52,https://www.town.canton.ma.us/DocumentCenter/View/13177/PUBLIC-INFO-SESSION---Specialized-Code-Slide-Deck,file,
Canton,canton,bus,1,town_meeting,warrant,,NO,0,0,1,,2,https://www.town.canton.ma.us/DocumentCenter/View/13333,file,
Canton,canton,bus,1,town_meeting,warrant,,NO,0,0,1,,8,https://www.town.canton.ma.us/DocumentCenter/View/13334,file,
Carlisle,carlisle,MBTA adjacent,1,town_meeting,warrant,,CONFIRMED,8,2,13,1,1,https://www.carlislema.gov/DocumentCenter/View/7281,file,
Carlisle,carlisle,MBTA adjacent,5,,,,CONFIRMED,14,1,4,"1,2,3",3,https://www.carlislema.gov/DocumentCenter/View/5509,file,
Carlisle,carlisle,MBTA adjacent,5,,,,PROBABLE,9,5,0,"1,2,3",3,https://www.carlislema.gov/DocumentCenter/View/6013,file,
Carlisle,carlisle,MBTA adjacent,5,,,,PROBABLE,1,1,0,1,0,https://www.carlislema.gov/DocumentCenter/View/6026,file,
Carlisle,carlisle,MBTA adjacent,5,,,,TOPIC_ONLY,6,0,0,1,1,https://www.carlislema.gov/DocumentCenter/View/6027,file,
Carlisle,carlisle,MBTA adjacent,5,,,,NO,0,5,0,,0,https://www.carlislema.gov/DocumentCenter/View/6030,file,
Carlisle,carlisle,MBTA adjacent,5,,,,NO,0,5,0,,0,https://www.carlislema.gov/DocumentCenter/View/6038,file,
Carlisle,carlisle,MBTA adjacent,5,,,,NO,0,1,0,,0,https://www.carlislema.gov/DocumentCenter/View/6364,file,
Carlisle,carlisle,MBTA adjacent,5,,,,PROBABLE,19,3,0,"1,2,3,4,5,6,7,8",8,https://www.carlislema.gov/DocumentCenter/View/6635/MBTACommunitiesSurvey-Carlisle_PDF,file,
Carlisle,carlisle,MBTA adjacent,5,,,,TOPIC_ONLY,6,0,0,1,1,https://www.carlislema.gov/DocumentCenter/View/6816/MBTA-Communities-SURVEY-Postcard_Revised,file,
Carver,carver,MBTA adjacent,5,,,,NO,0,0,0,,1,https://www.carverma.gov/sites/g/files/vyhlif4221/f/uploads/mbta_communities_multifamily_overlay_district.pdf,file,
Carver,carver,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.carverma.gov/sites/carverma/files/pages/atm_warrant.pdf,file,HTTPError
Carver,carver,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.carverma.gov/sites/carverma/files/uploads/atm_warrant_20120604june.pdf,file,HTTPError
Carver,carver,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.carverma.gov/sites/carverma/files/uploads/atm_warrant_20130603.pdf,file,HTTPError
Carver,carver,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.carverma.gov/sites/carverma/files/uploads/ste_warrant.pdf,file,HTTPError
Carver,carver,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.carverma.gov/sites/carverma/files/uploads/stm_warrant_20120227_1feb.pdf,file,HTTPError
Carver,carver,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.carverma.gov/sites/carverma/files/uploads/stm_warrant_20120604june.pdf,file,HTTPError
Carver,carver,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.carverma.gov/sites/carverma/files/uploads/stm_warrant_20121206dec.pdf,file,HTTPError
Carver,carver,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.carverma.gov/sites/carverma/files/uploads/stm_warrant_nov.pdf,file,HTTPError
Carver,carver,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.carverma.gov:80/sites/carverma/files/uploads/issues_for_considerations_when_drafting_warrant_articles.pdf,file,HTTPError
Chelmsford,chelmsford,MBTA adjacent,5,,,,NO,0,0,0,,0,https://www.chelmsfordma.gov/DocumentCenter/View/13159,file,
Chelmsford,chelmsford,MBTA adjacent,5,,,,NO,0,0,0,,0,https://www.chelmsfordma.gov/DocumentCenter/View/13471,file,
Chelmsford,chelmsford,MBTA adjacent,5,,,,NO,0,0,0,,0,https://www.chelmsfordma.gov/DocumentCenter/View/13476,file,
Chelmsford,chelmsford,MBTA adjacent,5,,,,NO,0,0,0,,0,https://www.chelmsfordma.gov/DocumentCenter/View/13477,file,
Chelmsford,chelmsford,MBTA adjacent,5,,,,CONFIRMED,25,15,2,"1,4,5,6",6,https://www.chelmsfordma.gov/DocumentCenter/View/14653,file,
Chelmsford,chelmsford,MBTA adjacent,5,,,,CONFIRMED,204,4,1,"1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,25,26",26,https://www.chelmsfordma.gov/DocumentCenter/View/14654,file,
Chelmsford,chelmsford,MBTA adjacent,5,,,,PROBABLE,24,0,29,"1,3,4,6,7,8,9,10,11,12,13,14,15",16,https://www.chelmsfordma.gov/DocumentCenter/View/14655,file,
Chelmsford,chelmsford,MBTA adjacent,5,,,,PROBABLE,13,0,5,"1,3,5,6,7,9,22,23,26",27,https://www.chelmsfordma.gov/DocumentCenter/View/15863,file,
Chelmsford,chelmsford,MBTA adjacent,5,,,,PROBABLE,21,10,0,"1,3,4,6",8,https://www.chelmsfordma.gov/DocumentCenter/View/16701,file,
Chelmsford,chelmsford,MBTA adjacent,5,,,,PROBABLE,13,0,5,"1,3,5,6,7,9,22,23,26",27,https://www.townofchelmsford.us/DocumentCenter/View/15863/MBTA-Communities--Kickoff-NMCOG-presentation-to-Chelmsford---06122023,file,
Chelsea,chelsea,subway or light rail,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bedfordheightsoh/Document_Center/Council/12032024%20COUNCIL%20MINUTES.pdf,file,HTTPError
Chelsea,chelsea,subway or light rail,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bedfordheightsoh/Document_Center/Council/Council%20Minutes/03182025COUNCILAGD.pdf,file,HTTPError
Chelsea,chelsea,subway or light rail,2,city_council,minutes,2022,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bridgewater/Council/Minutes/2022.07.12%20Signed%20Minutes.pdf,file,HTTPError
Chelsea,chelsea,subway or light rail,2,city_council,minutes,2022,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bridgewater/Council/Minutes/2022.08.09%20Signed%20Minutes.pdf,file,HTTPError
Chelsea,chelsea,subway or light rail,2,city_council,minutes,2022,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bridgewater/Council/Minutes/2022.09.13%20Signed%20Minutes.pdf,file,HTTPError
Chelsea,chelsea,subway or light rail,2,city_council,minutes,2022,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bridgewater/Council/Minutes/2022.11.09%20Signed%20Minutes.pdf,file,HTTPError
Chelsea,chelsea,subway or light rail,2,city_council,minutes,2022,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bridgewater/Council/Minutes/2022.12.13%20Signed%20Minutes.pdf,file,HTTPError
Chelsea,chelsea,subway or light rail,2,city_council,minutes,2023,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bridgewater/Council/Minutes/2023.01.10%20Signed%20Minutes.pdf,file,HTTPError
Chelsea,chelsea,subway or light rail,2,city_council,minutes,2023,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bridgewater/Council/Minutes/2023.03.14%20Signed%20Minutes%20of%20Town%20Council.pdf,file,HTTPError
Chelsea,chelsea,subway or light rail,2,city_council,minutes,2023,FETCH_FAIL,0,0,0,,0,https://cms5.revize.com/revize/bridgewater/Council/Minutes/2023.04.11%20Signed%20Council%20Minutes.pdf,file,HTTPError
Cohasset,cohasset,commuter rail,5,,,,CONFIRMED,14,1,1,"1,2,3,4,7,9,10,11,14",17,https://cohassetma.org/DocumentCenter/View/5153/MBTA-Community-Multi-Family-Housing-Presentation-LLind-to-SB-32222-Final,file,
