municipality,year,provenance,capture_status,host,native_url,hosted_url
Sterling,2023,LEO,captured_docid,sterling-ma.gov,https://www.sterling-ma.gov/DocumentCenter/View/569/2023-05-08-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sterling2023.pdf
Sterling,2024,LEO,MISS_host_crawled,sterling-ma.gov,https://www.sterling-ma.gov/DocumentCenter/View/572/2024-05-13-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sterling2024.pdf
Sterling,2025,LEO,captured_exact,sterling-ma.gov,https://www.sterling-ma.gov/DocumentCenter/View/574/2025-05-12-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sterling2025.pdf
West Boylston,2021,LEO,MISS_host_crawled,westboylston-ma.gov,https://www.westboylston-ma.gov/town-clerk/files/june-1-2021,https://jamesnicholsworley.github.io/civicatlasma/pdfs/WestBoylston2021.pdf
West Boylston,2022,LEO,MISS_host_crawled,westboylston-ma.gov,https://www.westboylston-ma.gov/town-clerk/files/annual-town-election-official-results-june-7-2022,https://jamesnicholsworley.github.io/civicatlasma/pdfs/WestBoylston2022.pdf
West Boylston,2023,LEO,captured_exact,westboylston-ma.gov,https://www.westboylston-ma.gov/sites/g/files/vyhlif1421/f/news/official_results_june_6_2023_0.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/WestBoylston2023.pdf
West Boylston,2024,LEO,MISS_host_crawled,westboylston-ma.gov,https://www.westboylston-ma.gov/town-clerk/files/june-4-2024-local-election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/WestBoylston2024.pdf
West Boylston,2025,LEO,MISS_host_crawled,westboylston-ma.gov,https://www.westboylston-ma.gov/sites/g/files/vyhlif1421/f/pages/official_results_june_3_2025.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/WestBoylston2025.pdf
Halifax,2021,LEO,MISS_host_crawled,halifax-ma.org,https://www.halifax-ma.org/DocumentCenter/View/277/Town-Election---May-15-2021---Write-Ins-XLS,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Halifax2021.xlsx
Halifax,2022,LEO,captured_exact,halifax-ma.org,https://www.halifax-ma.org/DocumentCenter/View/269/May-14th-2022---Annual--PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Halifax2022.pdf
Halifax,2023,LEO,MISS_host_crawled,halifax-ma.org,https://www.halifax-ma.org/sites/g/files/vyhlif4496/f/uploads/official_local_election_results_5.13.2023_.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Halifax2023.pdf
Halifax,2024,LEO,captured_exact,halifax-ma.org,https://www.halifax-ma.org/DocumentCenter/View/281/May-18th-2024---Annual--PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Halifax2024.pdf
Halifax,2025,LEO,MISS_host_crawled,halifax-ma.org,https://www.halifax-ma.org/DocumentCenter/View/284/May-17th-2025---Annual--PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Halifax2025.pdf
West Bridgewater,2021,LEO,MISS_host_crawled,westbridgewaterma.org,"https://www.westbridgewaterma.org/April%202,%202025%20Packet.pdf",https://jamesnicholsworley.github.io/civicatlasma/pdfs/WestBridgewater2021.pdf
West Bridgewater,2022,LEO,MISS_host_crawled,westbridgewaterma.org,"https://www.westbridgewaterma.org/April%202,%202025%20Packet.pdf",https://jamesnicholsworley.github.io/civicatlasma/pdfs/WestBridgewater2022.pdf
West Bridgewater,2023,LEO,MISS_host_crawled,youtube.com,https://www.youtube.com/watch?v=3ou30f6kalw,https://jamesnicholsworley.github.io/civicatlasma/pdfs/WestBridgewater2023.pdf
West Bridgewater,2025,LEO,captured_exact,westbridgewaterma.org,https://www.westbridgewaterma.org/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/WestBridgewater2025.pdf
Orange,2021,LEO,captured_exact,townoforange.org,https://www.townoforange.org/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Orange2021.pdf
Orange,2024,LEO,captured_exact,townoforange.org,https://www.townoforange.org/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Orange2024.pdf
Orange,2025,LEO,MISS_host_crawled,townoforange.org,https://www.townoforange.org/DocumentCenter/View/939/2025-03-03-Town-Election-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Orange2025.pdf
Hamilton,2021,LEO,captured_exact,hamiltonma.gov,https://www.hamiltonma.gov/wp-content/uploads/2021/05/Annual-Town-Election-May-6-2021-Official-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Hamilton2021.pdf
Hamilton,2022,LEO,captured_exact,hamiltonma.gov,https://www.hamiltonma.gov/wp-content/uploads/2022/04/2022-04-07-Annual-Town-Election-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Hamilton2022.pdf
Hamilton,2023,LEO,captured_exact,hamiltonma.gov,https://hamiltonma.gov/wp-content/uploads/2023/04/2023-04-06-Annual-Town-Election-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Hamilton2023.pdf
Hamilton,2024,LEO,captured_exact,hamiltonma.gov,https://www.hamiltonma.gov/wp-content/uploads/2024/04/2024-04-11-Annual-Town-Election-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Hamilton2024.pdf
Hamilton,2025,LEO,captured_exact,hamiltonma.gov,https://www.hamiltonma.gov/wp-content/uploads/2025/04/2025-04-10-Annual-Town-Election-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Hamilton2025.pdf
Williamstown,2022,LEO,captured_exact,williamstownma.gov,https://williamstownma.gov/wp-content/uploads/2022/08/Williamstown_Policies_HRS_Draft-082622.docx.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Williamstown2022.pdf
Williamstown,2023,LEO,MISS_host_crawled,williamstownma.gov,https://williamstownma.gov/2023-town-election-results/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Williamstown2023.pdf
Williamstown,2024,LEO,captured_exact,williamstownma.gov,https://williamstownma.gov/wp-content/uploads/2024/11/CERTIFIED-OFFICIAL-RESULTS-11.5.24.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Williamstown2024.pdf
Williamstown,2025,LEO,captured_exact,williamstownma.gov,https://williamstownma.gov/wp-content/uploads/2025/05/MAY-13-2025-ATE-OFFICIAL-RESULTS.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Williamstown2025.pdf
Shirley,2021,LEO,captured_exact,shirley-ma.gov,https://www.shirley-ma.gov/DocumentCenter/View/829/2021-05-04-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Shirley2021.pdf
Shirley,2022,LEO,captured_exact,shirley-ma.gov,https://www.shirley-ma.gov/DocumentCenter/View/280/2022-05-03-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Shirley2022.pdf
Shirley,2023,LEO,captured_exact,shirley-ma.gov,https://www.shirley-ma.gov/DocumentCenter/View/834/2023-05-02-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Shirley2023.pdf
Shirley,2024,LEO,captured_exact,shirley-ma.gov,https://www.shirley-ma.gov/DocumentCenter/View/828/2024-05-07-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Shirley2024.pdf
Shirley,2025,LEO,MISS_host_crawled,shirley-ma.gov,https://www.shirley-ma.gov/DocumentCenter/View/1322/2025-05-06-Annual-Town-Election,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Shirley2025.pdf
Stow,2021,LEO,MISS_host_crawled,stow-ma.gov,https://www.stow-ma.gov/DocumentCenter/View/1712/2021-May-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Stow2021.pdf
Stow,2022,LEO,captured_exact,stow-ma.gov,https://www.stow-ma.gov/DocumentCenter/View/1715/2022-May-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Stow2022.pdf
Stow,2023,LEO,captured_exact,stow-ma.gov,https://www.stow-ma.gov/DocumentCenter/View/1689/2023-May-20-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Stow2023.pdf
Stow,2024,LEO,captured_exact,stow-ma.gov,https://www.stow-ma.gov/DocumentCenter/View/1702/2024-May-18-Annual-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Stow2024.pdf
Stow,2025,LEO,captured_exact,stow-ma.gov,https://www.stow-ma.gov/DocumentCenter/View/1674/May-17-2025-Annual-Town-Election-Draft-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Stow2025.pdf
Great Barrington,2021,LEO,MISS_host_absent,town.great-barrington.ma.us,https://www.town.great-barrington.ma.us/departments/town-clerk/elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/GreatBarrington2021.pdf
Great Barrington,2022,LEO,MISS_host_absent,town.great-barrington.ma.us,https://www.town.great-barrington.ma.us/departments/town-clerk/elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/GreatBarrington2022.pdf
Great Barrington,2025,LEO,MISS_host_absent,town.great-barrington.ma.us,https://www.town.great-barrington.ma.us/departments/town-clerk/elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/GreatBarrington2025.pdf
Lincoln,2021,LEO,MISS_host_crawled,lincolntown.org,https://www.lincolntown.org/DocumentCenter/View/65260/Official-Annual-Town-Election-Results-2021,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Lincoln2021.pdf
Lincoln,2022,LEO,MISS_host_crawled,lincolntown.org,https://www.lincolntown.org/501/Election-Result-History,
Lincoln,2023,LEO,captured_docid,lincolntown.org,https://lincolntown.org/DocumentCenter/View/79025/2023-Annual-Town-Election-Official-Results?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Lincoln2023.pdf
Lincoln,2024,LEO,MISS_host_crawled,lincolntown.org,https://www.lincolntown.org/DocumentCenter/View/85811/Annual-Town-Election-Official-Results-3252024-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Lincoln2024.pdf
Lincoln,2025,LEO,MISS_host_crawled,lincolntown.org,https://www.lincolntown.org/DocumentCenter/View/98361/Annual-Town-Election-3312025-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Lincoln2025.pdf
Rockport,2023,LEO,MISS_host_crawled,rockportma.gov,https://www.rockportma.gov/DocumentCenter/View/454/Local-Election-Results-May-9-2023-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Rockport2023.pdf
Rockport,2024,LEO,MISS_host_crawled,rockportma.gov,https://www.rockportma.gov/DocumentCenter/View/2626,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Rockport2024.pdf
Rockport,2025,LEO,MISS_host_crawled,rockportma.gov,https://www.rockportma.gov/DocumentCenter/View/4419,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Rockport2025.pdf
Harvard,2021,LEO,captured_exact,harvard-ma.gov,https://www.harvard-ma.gov/DocumentCenter/View/430/Town-Election---May-18-2021-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Harvard2021.pdf
Harvard,2022,LEO,captured_exact,harvard-ma.gov,https://www.harvard-ma.gov/DocumentCenter/View/428/Town-Election---May-17-2022-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Harvard2022.pdf
Harvard,2023,LEO,captured_exact,harvard-ma.gov,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/finalofficialresultste_5.9.2023.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Harvard2023.pdf
Harvard,2024,LEO,captured_exact,harvard-ma.gov,https://www.harvard-ma.gov/DocumentCenter/View/423/Town-Election---April-9-2024-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Harvard2024.pdf
Harvard,2025,LEO,captured_exact,harvard-ma.gov,https://www.harvard-ma.gov/DocumentCenter/View/1849/Special-Town-Election---October-8-2025-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Harvard2025.pdf
Berkley,2023,LEO,MISS_host_crawled,townofberkleyma.com,https://www.townofberkleyma.com/sites/g/files/vyhlif2806/f/uploads/ate-_5-6-23_official_results_0.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Berkley2023.pdf
Berkley,2025,LEO,captured_exact,townofberkleyma.gov,https://townofberkleyma.gov/wp-content/uploads/2025/09/May-12th-Annual-Town-Election.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Berkley2025.pdf
Groveland,2022,LEO,MISS_host_crawled,grovelandma.com,https://www.grovelandma.com/Documents/Departments/Town%20Administrator/Contracts/Collective%20Bargaining%20Agreements/Highway-Teamsters-Union-170-Contract-2024-2027.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Groveland2022.pdf
Groveland,2023,LEO,captured_exact,grovelandma.com,https://grovelandma.com/wp-content/uploads/2023/05/2023-Official-Election-Results-May-1-2023-Local-Election-1.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Groveland2023.pdf
Groveland,2025,LEO,MISS_host_crawled,grovelandma.com,https://www.grovelandma.com/Documents/Departments/Clerk/MA-Municipal-Retention-Manual-PDF-2-1.pdf?t=202506271234480,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Groveland2025.pdf
Merrimac,2021,LEO,captured_exact,townofmerrimac.com,https://townofmerrimac.com/wp-content/uploads/2023/05/Fiscal-Year-2021-Audited-Finacials.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Merrimac2021.pdf
Merrimac,2022,ATR,captured_exact,townofmerrimac.com,https://townofmerrimac.com/wp-content/uploads/2023/05/2022-Annual-Report-Final.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Merrimac2022.pdf
Merrimac,2024,LEO,captured_exact,townofmerrimac.com,https://townofmerrimac.com/elections-and-voting/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Merrimac2024.pdf
Merrimac,2025,LEO,MISS_host_crawled,townofmerrimac.com,https://townofmerrimac.com/wp-content/uploads/2025/05/Unofficial-Results-Town-Election-5.5.2025.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Merrimac2025.pdf
Newbury,2022,LEO,captured_exact,townofnewbury.org,https://www.townofnewbury.org/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newbury2022.pdf
Newbury,2023,LEO,MISS_host_crawled,townofnewbury.org,https://www.townofnewbury.org/home/news/official-election-results-may-9-2023,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newbury2023.pdf
Newbury,2024,LEO,captured_exact,townofnewbury.org,https://www.townofnewbury.org/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newbury2024.pdf
Newbury,2025,LEO,captured_exact,townofnewbury.org,https://www.townofnewbury.org/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newbury2025.pdf
Chatham,2021,LEO,captured_exact,chatham-ma.gov,https://www.chatham-ma.gov/sitemap,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chatham2021.pdf
Chatham,2023,LEO,MISS_host_crawled,chatham-ma.gov,https://www.chatham-ma.gov/DocumentCenter/View/5314/Our-Perspective-on-Electronic-Voting-at-Town-Meeting---January-2023-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chatham2023.pdf
Chatham,2024,LEO,captured_exact,chatham-ma.gov,https://www.chatham-ma.gov/DocumentCenter/View/7869/2024--November-5-2024-State-Election-Minutes-PDF,
Chatham,2025,LEO,captured_exact,chatham-ma.gov,https://www.chatham-ma.gov/DocumentCenter/View/8736/May-15-2025---Annual-Town-Election-Preliminary-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chatham2025.pdf
Topsfield,2021,LEO,MISS_host_crawled,topsfield-ma.gov,https://www.topsfield-ma.gov/town-clerk/files/11052024-state-election-unofficial-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Topsfield2021.pdf
Topsfield,2022,LEO,MISS_host_crawled,topsfield-ma.gov,https://www.topsfield-ma.gov/town-clerk/pages/election-results-state,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Topsfield2022.pdf
Topsfield,2023,LEO,captured_exact,topsfield-ma.gov,https://www.topsfield-ma.gov/sites/g/files/vyhlif5086/f/uploads/official_election_results_local_2023.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Topsfield2023.pdf
Topsfield,2024,LEO,MISS_host_crawled,topsfield-ma.gov,https://www.topsfield-ma.gov/town-clerk/files/unofficial-results-2024-annual-town-election,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Topsfield2024.pdf
Topsfield,2025,LEO,MISS_host_crawled,topsfield-ma.gov,https://www.topsfield-ma.gov/town-clerk/files/officialannualtownelectionresults2025,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Topsfield2025.pdf
Mattapoisett,2021,LEO,captured_exact,mattapoisett.gov,https://mattapoisett.gov/DocumentCenter/View/555/Town-Clerks-Report-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Mattapoisett2021.pdf
Mattapoisett,2022,LEO,MISS_host_crawled,mattapoisett.net,https://www.mattapoisett.net/DocumentCenter/View/386/Official-2023-Mattapoisett-Town-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Mattapoisett2022.pdf
Mattapoisett,2023,LEO,captured_exact,mattapoisett.net,https://www.mattapoisett.net/sites/g/files/vyhlif3436/f/uploads/copy_of_ate_05.16.23_official_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Mattapoisett2023.pdf
Mattapoisett,2024,LEO,captured_exact,mattapoisett.gov,https://mattapoisett.gov/DocumentCenter/View/555/Town-Clerks-Report-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Mattapoisett2024.pdf
Mattapoisett,2025,LEO,captured_exact,mattapoisett.gov,https://www.mattapoisett.gov/DocumentCenter/View/1703/Annual-Town-Election-2025-Specimen-Ballot,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Mattapoisett2025.pdf
Dalton,2021,ATR,captured_exact,dalton-ma.gov,https://dalton-ma.gov/wp-content/uploads/2021/06/Town-Report-file-2020.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dalton2021.pdf
Dalton,2022,ATR,captured_exact,dalton-ma.gov,https://dalton-ma.gov/wp-content/uploads/2023/09/2022-Annual-Report.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dalton2022.pdf
Dalton,2023,LEO,captured_exact,dalton-ma.gov,https://dalton-ma.gov/elections/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dalton2023.pdf
Dalton,2024,ATR,MISS_host_crawled,dalton-ma.gov,https://dalton-ma.gov/wp-content/uploads/2025/04/2024-Annual-Report-FINAL.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dalton2024.pdf
Dalton,2025,LEO,captured_exact,dalton-ma.gov,https://dalton-ma.gov/annual-town-election-monday-may-12-2025/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Dalton2025.pdf
Ashburnham,2021,LEO,MISS_host_crawled,ashburnham-ma.gov,https://www.ashburnham-ma.gov/DocumentCenter/View/499/Ballot-SAMPLE-for-Town-Election-April-27-2021-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Ashburnham2021.pdf
Ashburnham,2022,LEO,MISS_host_crawled,ashburnham-ma.gov,https://www.ashburnham-ma.gov/DocumentCenter/View/498/Ballot-Sample-for-Town-Election-April-26-2022-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Ashburnham2022.pdf
Ashburnham,2023,LEO,MISS_host_crawled,ashburnham-ma.gov,https://www.ashburnham-ma.gov/DocumentCenter/View/1442/2023-ATM-PROCEEDINGS----Copy,
Ashburnham,2024,LEO,captured_exact,ashburnham-ma.gov,https://www.ashburnham-ma.gov/DocumentCenter/View/2027/2024-Town-Election-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Ashburnham2024.pdf
Ashburnham,2025,LEO,MISS_host_crawled,ashburnham-ma.gov,https://www.ashburnham-ma.gov/DocumentCenter/View/2326/2025-Election-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Ashburnham2025.pdf
